Today's Trade Activity for 45064813SCHW (Schwab Roth) on 7/10/24 21:17:07

Working Orders
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Mark,Status
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,ETF,TRG+6.00%,LMT,GTC_EXT,85.41,WAIT TRG
,,,TRG BY #1000917090632,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,ETF,BID+.00,LMT,GTC,85.41,WAIT TRG
,,,TRG BY #1000917090447,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,SELL,($530.00),TO CLOSE,FNGO,,,ETF,TRG+6.00%,LMT,GTC_EXT,85.41,WAIT TRG
,,,TRG BY #1000917090446,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,ETF,BID+.00,LMT,GTC,85.41,WAIT COND
,,7/3/24 10:36:11,STOCK,SELL,($530.00),TO CLOSE,FNGO,,,ETF,TRG+6.00%,LMT,GTC_EXT,85.41,WAIT TRG
,,,TRG BY #1000917090452,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,ETF,BID+.00,LMT,GTC,85.41,WAIT TRG
,,,TRG BY #1000917090451,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,SELL,($530.00),TO CLOSE,FNGO,,,ETF,TRG+6.00%,LMT,GTC_EXT,85.41,WAIT TRG
,,,TRG BY #1000917090450,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,ETF,BID+.00,LMT,GTC,85.41,WAIT TRG
,,,TRG BY #1000917090449,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,SELL,($530.00),TO CLOSE,FNGO,,,ETF,TRG+6.00%,LMT,GTC_EXT,85.41,WAIT TRG
,,,TRG BY #1000917090448,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,($535.01),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WAIT TRG
,,,TRG BY #1000795958582,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,BUY,$500.01,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,43.94,WAIT TRG
,,,TRG BY #1000795958581,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,($535.01),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WAIT TRG
,,,TRG BY #1000795958580,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,BUY,$500.01,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,43.94,WAIT TRG
,,,TRG BY #1000795958579,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,($535.01),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WAIT TRG
,,,TRG BY #1000795958578,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,BUY,$500.01,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,43.94,WAIT TRG
,,,TRG BY #1000795958577,,,,,,,,,,,,
,,6/18/24 19:19:59,STOCK,SELL,-9,TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WORKING
,,,TRG BY #1000795958576,,,,,,,,54.09,LMT,,,
,,6/18/24 19:13:39,STOCK,SELL,($535.00),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WAIT TRG
,,,TRG BY #1000795958506,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,BUY,$500.00,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,43.94,WAIT TRG
,,,TRG BY #1000795958505,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,SELL,($535.00),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WAIT TRG
,,,TRG BY #1000795958504,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,BUY,$500.00,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,43.94,WAIT TRG
,,,TRG BY #1000795958503,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,SELL,($535.00),TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WAIT TRG
,,,TRG BY #1000795958502,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,BUY,$500.00,TO OPEN,CONL,,,ETF,BID+.00,LMT,GTC,43.94,WAIT TRG
,,,TRG BY #1000795958501,,,,,,,,,,,,
,,6/18/24 19:13:39,STOCK,SELL,-9,TO CLOSE,CONL,,,ETF,TRG+7.00%,LMT,GTC_EXT,43.94,WORKING
,,,TRG BY #1000795958500,,,,,,,,54.09,LMT,,,
,,7/9/24 06:26:41,STOCK,BUY,$500.01,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,136.20,WAIT TRG
,,,TRG BY #1000946786536,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,SELL,($510.01),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WAIT TRG
,,,TRG BY #1000946786537,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,BUY,$500.01,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,136.20,WAIT COND
,,7/9/24 06:26:41,STOCK,SELL,($510.01),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WAIT TRG
,,,TRG BY #1000946786531,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,BUY,$500.01,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,136.20,WAIT TRG
,,,TRG BY #1000946786534,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,SELL,($510.01),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WAIT TRG
,,,TRG BY #1000946786535,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,BUY,$500.01,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,136.20,WAIT TRG
,,,TRG BY #1000946786532,,,,,,,,,,,,
,,7/9/24 06:26:41,STOCK,SELL,($510.01),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WAIT TRG
,,,TRG BY #1000946786533,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,($510.00),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WAIT TRG
,,,TRG BY #1000946786504,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,-3,TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WORKING
,,,TRG BY #1000946786498,,,,,,,,139.19,LMT,,,
,,7/9/24 06:25:23,STOCK,BUY,$500.00,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,136.20,WAIT TRG
,,,TRG BY #1000946786499,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,($510.00),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WAIT TRG
,,,TRG BY #1000946786502,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,BUY,$500.00,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,136.20,WAIT TRG
,,,TRG BY #1000946786503,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,SELL,($510.00),TO CLOSE,CAMT,,,STOCK,TRG+2.00%,LMT,GTC_EXT,136.20,WAIT TRG
,,,TRG BY #1000946786500,,,,,,,,,,,,
,,7/9/24 06:25:23,STOCK,BUY,$500.00,TO OPEN,CAMT,,,STOCK,BID+.00,LMT,GTC,136.20,WAIT TRG
,,,TRG BY #1000946786501,,,,,,,,,,,,
,,6/29/24 18:10:31,STOCK,SELL,-15,TO CLOSE,BITX,,,ETF,TRG+6.00%,LMT,GTC_EXT,28.81,WORKING
,,,TRG BY #1000885191475,,,,,,,,33.67,LMT,,,
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WAIT TRG
,,,TRG BY #1000954270591,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.84,WAIT TRG
,,,TRG BY #1000954270590,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WAIT TRG
,,,TRG BY #1000954270589,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.84,WAIT COND
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WAIT TRG
,,,TRG BY #1000954270595,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.84,WAIT TRG
,,,TRG BY #1000954270594,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,SELL,($515.01),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WAIT TRG
,,,TRG BY #1000954270593,,,,,,,,,,,,
,,7/9/24 11:34:32,STOCK,BUY,$500.01,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.84,WAIT TRG
,,,TRG BY #1000954270592,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,SELL,($515.00),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WAIT TRG
,,,TRG BY #1000954270479,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,BUY,$500.00,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.84,WAIT TRG
,,,TRG BY #1000954270478,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,SELL,-42,TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WORKING
,,,TRG BY #1000954270477,,,,,,,,12.26,LMT,,,
,,7/9/24 11:33:07,STOCK,SELL,($515.00),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WAIT TRG
,,,TRG BY #1000954270483,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,BUY,$500.00,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.84,WAIT TRG
,,,TRG BY #1000954270482,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,SELL,($515.00),TO CLOSE,ASTS,,,STOCK,TRG+3.00%,LMT,GTC_EXT,11.84,WAIT TRG
,,,TRG BY #1000954270481,,,,,,,,,,,,
,,7/9/24 11:33:07,STOCK,BUY,$500.00,TO OPEN,ASTS,,,STOCK,BID+.00,LMT,GTC,11.84,WAIT TRG
,,,TRG BY #1000954270480,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786634,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT TRG
,,,TRG BY #1000946786635,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786632,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT TRG
,,,TRG BY #1000946786633,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786638,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,SELL,($510.01),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786636,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT TRG
,,,TRG BY #1000946786637,,,,,,,,,,,,
,,7/9/24 06:37:54,STOCK,BUY,$500.01,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT COND
,,7/9/24 06:36:19,STOCK,BUY,$500.00,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT TRG
,,,TRG BY #1000946786610,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,SELL,($510.00),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786611,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,BUY,$500.00,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT TRG
,,,TRG BY #1000946786608,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,SELL,($510.00),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786609,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,BUY,$500.00,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT TRG
,,,TRG BY #1000946786612,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,SELL,($510.00),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786613,,,,,,,,,,,,
,,7/9/24 06:36:19,STOCK,BUY,$500.00,TO OPEN,AMZN,,,STOCK,BID+.00,LMT,GTC,199.53,WAIT COND
,,7/9/24 06:36:19,STOCK,SELL,($510.00),TO CLOSE,AMZN,,,STOCK,TRG+2.00%,LMT,GTC_EXT,199.53,WAIT TRG
,,,TRG BY #1000946786607,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,57.35,WAIT TRG
,,,TRG BY #1000946786688,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,57.35,WAIT TRG
,,,TRG BY #1000946786682,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,57.35,WAIT TRG
,,,TRG BY #1000946786683,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,57.35,WAIT COND
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,57.35,WAIT TRG
,,,TRG BY #1000946786686,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,57.35,WAIT TRG
,,,TRG BY #1000946786687,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,SELL,($510.01),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,57.35,WAIT TRG
,,,TRG BY #1000946786684,,,,,,,,,,,,
,,7/9/24 06:41:33,STOCK,BUY,$500.01,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,57.35,WAIT TRG
,,,TRG BY #1000946786685,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,SELL,($510.00),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,57.35,WAIT TRG
,,,TRG BY #1000946786664,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,BUY,$500.00,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,57.35,WAIT COND
,,,TRG BY #1000946786659,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,SELL,($510.00),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,57.35,WAIT TRG
,,,TRG BY #1000946786662,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,BUY,$500.00,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,57.35,WAIT TRG
,,,TRG BY #1000946786663,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,SELL,($510.00),TO CLOSE,ACLX,,,STOCK,TRG+2.00%,LMT,GTC_EXT,57.35,WAIT TRG
,,,TRG BY #1000946786660,,,,,,,,,,,,
,,7/9/24 06:40:21,STOCK,BUY,$500.00,TO OPEN,ACLX,,,STOCK,BID+.00,LMT,GTC,57.35,WAIT TRG
,,,TRG BY #1000946786661,,,,,,,,,,,,

Filled Orders
,,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type
,,7/10/24 15:44:22,STOCK,SELL,-3,TO CLOSE,NVDL,,,ETF,83.02,83.02,LMT
,,7/10/24 13:36:26,STOCK,SELL,-12,TO CLOSE,NVDL,,,ETF,81.529,81.52917,LMT
,,7/10/24 13:26:07,STOCK,SELL,-20,TO CLOSE,TQQQ,,,ETF,84.585,84.585,LMT
,,7/10/24 12:19:37,STOCK,BUY,+42,TO OPEN,ASTS,,,STOCK,11.90,11.90,LMT
,,7/10/24 09:06:27,STOCK,SELL,-7,TO CLOSE,SOXL,,,ETF,66.90,66.90,LMT
,,7/10/24 06:36:34,STOCK,SELL,-6,TO CLOSE,TQQQ,,,ETF,83.16,83.16,LMT

Canceled Orders
Notes,,Time Canceled,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Status
,,7/10/24 13:36:25,STOCK,SELL,-12,TO CLOSE,NVDL,,,ETF,TRG+2.00%,LMT,GTC_EXT,CANCELED
,,,TRG BY #1000803582742,,,,,,,,83.02,LMT,,
,,7/10/24 13:32:12,STOCK,SELL,-17,TO CLOSE,SOXL,,,ETF,TRG+4.00%,LMT,GTC_EXT,CANCELED
,,,TRG BY #1000827868744,,,,,,,,,,,
,,7/10/24 13:32:12,STOCK,BUY,+17,TO OPEN,SOXL,,,ETF,BID+.00,LMT,GTC,CANCELED
,,,TRG BY #1000827868743,,,,,,,,,,,
,,7/10/24 13:32:07,STOCK,SELL,-17,TO CLOSE,SOXL,,,ETF,TRG+4.00%,LMT,GTC_EXT,CANCELED
,,,TRG BY #1000827868746,,,,,,,,,,,
,,7/10/24 13:32:07,STOCK,BUY,+17,TO OPEN,SOXL,,,ETF,BID+.00,LMT,GTC,CANCELED
,,,TRG BY #1000827868745,,,,,,,,,,,
,,7/10/24 13:31:59,STOCK,SELL,-12,TO CLOSE,NVDL,,,ETF,TRG+2.00%,LMT,GTC_EXT,CANCELED
,,,TRG BY #1000803582744,,,,,,,,,,,
,,7/10/24 13:31:59,STOCK,BUY,+12,TO OPEN,NVDL,,,ETF,BID+.00,LMT,GTC,CANCELED
,,,TRG BY #1000803582743,,,,,,,,,,,
,,7/10/24 13:31:52,STOCK,SELL,-12,TO CLOSE,NVDL,,,ETF,TRG+2.00%,LMT,GTC_EXT,CANCELED
,,,TRG BY #1000803582748,,,,,,,,,,,
,,7/10/24 13:31:52,STOCK,BUY,+12,TO OPEN,NVDL,,,ETF,BID+.00,LMT,GTC,CANCELED
,,,TRG BY #1000803582747,,,,,,,,,,,
,,7/10/24 13:31:52,STOCK,SELL,-12,TO CLOSE,NVDL,,,ETF,TRG+2.00%,LMT,GTC_EXT,CANCELED
,,,TRG BY #1000803582746,,,,,,,,,,,
,,7/10/24 13:31:52,STOCK,BUY,+12,TO OPEN,NVDL,,,ETF,BID+.00,LMT,GTC,CANCELED
,,,TRG BY #1000803582745,,,,,,,,,,,
,,7/10/24 13:26:07,STOCK,SELL,-20,TO CLOSE,TQQQ,,,ETF,85.00,LMT,GTC,CANCELED

Rolling Strategies
Covered Call Position,New Exp,Call By,Begin (Days),Order Price,Active Time,Move to MKT Time,Status
